Distance,Mass,Radius
0.035238095238095235,0.00014483404137931034,9.937985596707809e-05
0.06476190476190476,9.875048275862069e-05,0.0001511842489711933
0.0419047619047619,0.00023370947586206896,0.00010889494855967078
0.045714285714285714,0.00013825067586206895,9.937985596707809e-05
0.03428571428571429,0.00014154235862068966,9.937985596707809e-05
0.10476190476190476,0.00023370947586206896,0.00010889494855967078
0.047619047619047616,0.00016129245517241378,0.00010255155349794229
0.02666666666666667,0.00013495899310344826,9.937985596707809e-05
0.05714285714285714,0.00024029284137931032,0.00010995218106995885
0.10857142857142857,7.900038620689655e-05,0.0001480125514403291
0.08571428571428572,0.00015470908965517242,0.00010255155349794229
0.037142857142857144,0.00014812572413793105,0.00010043708847736615
0.017619047619047618,0.0002534595724137931,0.00011312387860082304
0.13142857142857142,0.0002205427448275862,0.00010678048353909465
0.04380952380952381,0.0003160015448275862,0.00012898236625514403
0.1,8.229206896551723e-05,0.00019875971193415628
0.06190476190476191,0.00015141740689655173,0.00010149432098765422
0.04476190476190476,0.0002304177931034483,0.00010783771604938272
0.05904761904761905,0.0002271261103448276,0.00010783771604938272
0.0761904761904762,2.1395937931034483e-05,0.00016175657407407407
0.10761904761904761,0.00030941817931034484,0.00012792513374485585
0.030571428571428572,0.00015141740689655173,0.00010149432098765422
0.025047619047619048,0.00018104255172413794,0.00010466601851851841
0.08857142857142856,7.241702068965517e-05,0.00014061192386831276
0.14666666666666667,8.887543448275863e-05,0.00014906978395061717
0.03619047619047619,0.00020079264827586207,0.00010466601851851841
0.03333333333333333,0.00013825067586206895,9.937985596707809e-05
0.06095238095238095,0.00024029284137931032,0.00010995218106995885
0.05333333333333334,3.9500193103448275e-05,0.0001363829938271604
0.05333333333333334,7.900038620689655e-05,0.00014695531893004103
0.14095238095238094,5.5958606896551726e-05,0.00016809996913580248
0.06380952380952382,0.0002896680827586207,0.00012263897119341554
0.07047619047619047,0.00026333462068965516,0.00011523834362139917
0.01904761904761905,1.9750096551724138e-05,0.0001236962037037036
0.03419047619047619,4.9375241379310346e-05,0.0004440376543209877
0.03419047619047619,3.2916827586206895e-05,0.0004017483539094649
0.024095238095238097,9.875048275862069e-05,9.092199588477366e-05
