Distance,Mass,Radius
0.1419047489818474,0.00019078658581892687,8.600798142135012e-05
0.03619046167550454,6.570221278374362e-05,0.0001208973052831484
0.03666665215886645,0.00024674538428203516,9.340874708900437e-05
0.044761890376018826,0.0002335786081730685,9.023699037429545e-05
0.06857141454411406,0.0002994124887179018,0.0001071530261860763
0.044761890376018826,0.00019078658581892687,8.600798142135012e-05
0.09904760547927598,3.311444191405115e-05,0.00013992784557140196
0.09904760547927598,2.6201884456843653e-05,0.0001187828008066757
0.033428556872005494,0.00024345369025479348,9.235149485076807e-05
0.01971427095118263,0.00014141117541030193,8.072172023016857e-05
0.06761903357739026,0.00014141117541030193,8.072172023016857e-05
0.04380950940929502,0.0002237035260913435,8.917973813605913e-05
0.02276189004469882,0.00019407827984616854,8.600798142135012e-05
0.05047617617636169,0.00025662046636376016,9.5523251565477e-05
0.0323809378086093,0.00018420319776444355,8.600798142135012e-05
0.06380950971049501,0.00017432811568271857,8.495072918311381e-05
0.048571414242914064,0.00020395336192789354,8.706523365958652e-05
0.035238080708780734,0.00014141117541030193,8.072172023016857e-05
0.06476189067721883,9.53274590289186e-05,0.0001325270799037477
0.0419047474758474,0.00023028691414582684,9.023699037429545e-05
0.04571427134274264,0.00013482778735581858,8.072172023016857e-05
0.034285699742056926,0.00013811948138306025,8.072172023016857e-05
0.10476189127961882,0.00023028691414582684,9.023699037429545e-05
0.047619033276190256,0.00015786964554651022,8.38934769448775e-05
0.026666652008266442,0.0001315360933285769,8.072172023016857e-05
0.057142842943428356,0.00023687030220031016,9.129424261253176e-05
0.10857141514651407,7.557729486546862e-05,0.00012935532318903876
0.08571427194514264,0.0001512862574920269,8.38934769448775e-05
0.03714284264222835,0.00014470286943754358,8.177897246840488e-05
0.01761903282439025,0.00025003707830927686,9.44659993272407e-05
0.1314285583478855,0.00021712013803686016,8.812248589782283e-05
0.04380950940929502,0.00031257926482686845,0.00011032478290078532
0.09999998644599978,7.886898889271028e-05,0.00018010343062438162
0.061904747777047395,0.00014799456346478525,8.283622470664118e-05
0.044761890376018826,0.0002269952201185852,8.917973813605913e-05
0.05904760487687597,0.0002237035260913435,8.917973813605913e-05
0.07619046227790455,1.7972649388739485e-05,0.0001430996022861109
0.10761903417979025,0.0003059958767723851,0.00010926753066254892
0.030571413971834067,0.00014799456346478525,8.283622470664118e-05
0.025047604364835968,0.00017761980970996022,8.600798142135012e-05
0.08857141484531407,6.899390681098529e-05,0.00012195455752138471
0.14666665381546645,8.545237694719361e-05,0.00013041257542727508
0.03619046167550454,0.0001973699738734102,8.600798142135012e-05
0.03333331877533311,0.00013482778735581858,8.072172023016857e-05
0.060952366810323594,0.00023687030220031016,9.129424261253176e-05
0.05333331907653312,3.607696653856865e-05,0.00011772554856843937
0.05333331907653312,7.557729486546862e-05,0.00012829807095080247
0.1409523680151236,5.253543667477697e-05,0.00014944311571552876
0.06380950971049501,0.00028624571260893515,0.00010398126947136737
0.07047617647756169,0.0002599121603910018,9.658050380371331e-05
0.019047604274475965,1.6326802375118654e-05,0.00010503852170960368
0.03419046164538454,4.595204862029364e-05,0.00042538594989520543
0.03419046164538454,2.9493578484085314e-05,0.00038309586036575294
0.024095223398112157,9.53274590289186e-05,7.22637023242782e-05
